season,mode,boss_name,subcategory,author_name,video_url,video_date,total_limited_5star_count,total_standard_5star_count,action_value,metric_value,p1_char,p1_eidolon,p1_lc,p1_superimp,p2_char,p2_eidolon,p2_lc,p2_superimp,p3_char,p3_eidolon,p3_lc,p3_superimp,p4_char,p4_eidolon,p4_lc,p4_superimp
3.6,moc,Flame Reaver,0-Cycle,Markistador,https://www.youtube.com/watch?v=d6GYz2WzeLU,2025-11-06T15:24:18.000Z,6,0,,0,Castorice,0,Make Farewells More Beautiful,1,Evernight,0,To Evernights Stars,1,Hyacine,0,Long May Rainbows Adorn the Sky,1,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,凛裳落落落,https://www.bilibili.com/video/BV1Yo18BREfU,2025-11-06T02:00:14.000Z,6,0,,0,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Cyrene,0,This Love Forever,1,Tribbie,1,Dance Dance Dance,5,Sunday,1,Dance Dance Dance,5
3.6,moc,Flame Reaver,0-Cycle,Haya,https://www.youtube.com/watch?v=Djdwdwwm-VU,2025-11-05T10:49:31.000Z,6,0,,0,Cyrene,0,This Love Forever,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Hyacine,0,Long May Rainbows Adorn the Sky,1,Tribbie,1,Dance Dance Dance,5
3.6,moc,Flame Reaver,0-Cycle,t0级蜜果羹白子,https://www.bilibili.com/video/BV1Z71pBuEQ3,2025-11-05T06:48:49.000Z,6,0,,0,Mydei,2,A Secret Vow,5,Cyrene,0,Memorys Curtain Never Falls,5,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Victory In a Blink,5
3.6,moc,Flame Reaver,0-Cycle,星期五hk,https://www.bilibili.com/video/BV1751pB3EQ8,2025-11-05T06:41:43.000Z,6,0,,0,Feixiao,2,I Venture Forth to Hunt,1,Moze,6,Swordplay,5,Robin,1,Poised to Bloom,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.6,moc,Flame Reaver,0-Cycle,珍德思尼鸭,https://www.bilibili.com/video/BV19f1nBaEys,2025-11-05T01:21:34.000Z,6,0,,0,Archer,1,The Hell Where Ideals Burn,1,Robin,1,Carve the Moon Weave the Clouds,2,Sparkle,0,Dance Dance Dance,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.6,moc,Ichor Memosprite,0-Cycle,東區瞭,https://www.bilibili.com/video/BV1aP1kBSE6b,2025-11-04T05:37:12.000Z,6,0,,0,Feixiao,2,Swordplay,5,March 7th,6,Swordplay,5,Robin,2,Poised to Bloom,5,Trailblazer (Remembrance),6,Shadowburn,5
3.6,moc,Ichor Memosprite,0-Cycle,元气小吴欧耶,https://www.bilibili.com/video/BV1cj1iB7EGe,2025-11-03T18:45:41.000Z,6,0,,0,Phainon,0,Thus Burns the Dawn,1,Cerydra,1,Dance Dance Dance,5,Ruan Mei,0,Past Self in Mirror,1,Trailblazer (Remembrance),6,Victory In a Blink,5
3.6,moc,Ichor Memosprite,0-Cycle,小月下喵,https://www.bilibili.com/video/BV1TF1wBcExm,2025-11-03T00:00:00.000Z,6,0,,0,Feixiao,2,Swordplay,5,March 7th,6,Swordplay,5,Trailblazer (Remembrance),6,Shadowburn,5,Robin,2,Poised to Bloom,5
3.6,moc,Flame Reaver,0-Cycle,龙饮茶_,https://www.bilibili.com/video/BV1KF1FBpEbc,2025-11-02T14:35:46.000Z,6,0,,0,Castorice,0,Make Farewells More Beautiful,1,Evernight,1,To Evernights Stars,1,Hyacine,0,The Storys Next Page,3,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,星仞儿,https://www.bilibili.com/video/BV13xyZBoEm9,2025-11-02T08:21:50.000Z,6,0,,0,Aglaea,1,Time Woven Into Gold,1,Robin,1,Carve the Moon Weave the Clouds,3,Sunday,0,Dance Dance Dance,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,Ragnnna,https://www.youtube.com/watch?v=9F3V7t-DAZs,2025-11-01T15:12:08.000Z,6,0,,0,Castorice,0,Make Farewells More Beautiful,1,Evernight,1,To Evernights Stars,1,Hyacine,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Victory In a Blink,5
3.6,moc,Flame Reaver,0-Cycle,L1m1t233,https://www.bilibili.com/video/BV16Z1LBZEje,2025-11-01T12:32:00.000Z,6,0,,0,Archer,1,Cruising in the Stellar Sea,5,Robin,1,Past Self in Mirror,1,Trailblazer (Remembrance),6,Victory In a Blink,5,Sparkle,0,Dance Dance Dance,5
3.6,moc,Flame Reaver,0-Cycle,沉夜の堕,https://www.bilibili.com/video/BV1g715BMEah,2025-11-01T07:38:24.000Z,6,0,,0,Archer,1,Cruising in the Stellar Sea,5,Dan Heng • Permansor Terrae,2,On the Fall of an Aeon,5,Trailblazer (Remembrance),6,Victory In a Blink,5,Sparkle,0,Meshing Cogs,5
3.6,moc,Ichor Memosprite,0-Cycle,-_-三柒,https://www.bilibili.com/video/BV1d215BjEeE,2025-11-01T05:28:16.000Z,6,0,,0,Phainon,0,Thus Burns the Dawn,1,Cerydra,1,Dance Dance Dance,2,Ruan Mei,1,Dance Dance Dance,2,Trailblazer (Remembrance),6,Shadowburn,5
3.6,moc,Flame Reaver,0-Cycle,凯尔希是屑猞猁,https://www.bilibili.com/video/BV1tg1gBxEfw,2025-10-31T15:46:55.000Z,6,0,,0,Hysilens,1,Eyes of the Prey,5,Cipher,0,Resolution Shines As Pearls of Sweat,5,Tribbie,1,Dance Dance Dance,5,Kafka,0,Before the Tutorial Mission Starts,5
3.6,moc,Flame Reaver,0-Cycle,Axia_阿克希亚,https://www.bilibili.com/video/BV1bb1TB1EA4,2025-10-31T13:17:36.000Z,6,0,,0,Archer,1,The Hell Where Ideals Burn,1,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5,Sparkle,0,Meshing Cogs,5,Tribbie,1,Dance Dance Dance,5
3.6,moc,Ichor Memosprite,0-Cycle,元气小吴欧耶,https://www.bilibili.com/video/BV1TD1KBkEHD,2025-10-31T07:05:50.000Z,6,0,,0,Phainon,0,Thus Burns the Dawn,1,Cerydra,1,Dance Dance Dance,5,Ruan Mei,0,Past Self in Mirror,1,Trailblazer (Remembrance),6,Victory In a Blink,5
3.6,moc,Ichor Memosprite,0-Cycle,雾散星河明,https://www.bilibili.com/video/BV1KjyiBWECq,2025-10-31T01:00:00.000Z,6,0,,0,Phainon,0,Thus Burns the Dawn,1,Cerydra,0,Past and Future,5,Sunday,0,Dreamville Adventure,5,Ruan Mei,1,Carve the Moon Weave the Clouds,5
3.6,moc,Flame Reaver,0-Cycle,符火桃花,https://www.bilibili.com/video/BV1UeyxBcEtR,2025-10-29T18:34:29.000Z,6,0,,0,Archer,1,The Hell Where Ideals Burn,1,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Victory In a Blink,5,Sparkle,0,Meshing Cogs,5
3.6,moc,Flame Reaver,0-Cycle,苦恼新昵称的6枚硬币,https://www.bilibili.com/video/BV1WEysBpE41,2025-10-29T12:51:36.000Z,6,0,,0,Archer,1,Cruising in the Stellar Sea,5,Cipher,0,Resolution Shines As Pearls of Sweat,5,Robin,1,Flowing Nightglow,1,Trailblazer (Remembrance),6,Victory In a Blink,5
3.6,moc,Flame Reaver,0-Cycle,落铭惊鸿,https://www.bilibili.com/video/BV1tuysBbENe,2025-10-29T12:26:34.000Z,6,0,,0,Evernight,2,To Evernights Stars,1,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5,Tribbie,1,Dance Dance Dance,5,,,,
3.6,moc,Flame Reaver,0-Cycle,梧桐枫落,https://www.bilibili.com/video/BV1hMymBbEnb,2025-10-29T07:23:45.000Z,6,0,,0,Aglaea,1,Time Woven Into Gold,1,Trailblazer (Remembrance),6,Long May Rainbows Adorn the Sky,1,Sunday,0,Dance Dance Dance,5,Robin,0,Poised to Bloom,5
3.6,moc,Ichor Memosprite,0-Cycle,深色天行,https://www.bilibili.com/video/BV1iRy2BKEwd,2025-10-29T06:15:44.000Z,6,0,,0,Phainon,2,On the Fall of an Aeon,5,Dan Heng • Permansor Terrae,0,Trend of the Universal Market,5,Cerydra,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,YakamoZzz,https://www.youtube.com/watch?v=MkNdNrCU00s,2025-10-28T23:33:07.000Z,6,0,,0,Aglaea,1,Time Woven Into Gold,1,Tribbie,1,Dance Dance Dance,5,Sunday,0,Dance Dance Dance,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,哀丽秘榭保护协会,https://www.bilibili.com/video/BV1nkyyBBEGi,2025-10-28T19:37:06.000Z,6,0,,0,Castorice,2,Make Farewells More Beautiful,1,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5,Tribbie,1,Dance Dance Dance,5,Gallagher,6,Shared Feeling,5
3.6,moc,Flame Reaver,0-Cycle,Re-RoxyFamilia,https://www.bilibili.com/video/BV1VSy6B7EX4,2025-10-28T11:03:18.000Z,6,0,,0,Evernight,2,To Evernights Stars,1,Tribbie,1,Dance Dance Dance,2,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5,,,,
3.6,moc,Ichor Memosprite,0-Cycle,----永远,https://www.bilibili.com/video/BV11kyzBAEvJ,2025-10-28T06:09:56.000Z,6,0,,0,Phainon,2,Thus Burns the Dawn,1,Cerydra,1,Dance Dance Dance,4,Trailblazer (Remembrance),6,Victory In a Blink,5,,,,
3.6,moc,Flame Reaver,0-Cycle,とはち,https://www.youtube.com/watch?v=cj1xmC5RvUs,2025-10-28T03:28:01.000Z,6,0,,0,Archer,1,The Hell Where Ideals Burn,1,Trailblazer (Remembrance),6,Victory In a Blink,5,Sparkle,0,Meshing Cogs,5,Tribbie,1,Dance Dance Dance,5
3.6,moc,Ichor Memosprite,0-Cycle,黑白与暗,https://www.bilibili.com/video/BV1VXsDzjEt7,2025-10-27T23:09:06.000Z,6,0,,0,Phainon,0,Thus Burns the Dawn,1,Cerydra,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Victory In a Blink,5,Ruan Mei,1,Memories of the Past,5
3.6,moc,Flame Reaver,0-Cycle,写张卷子冷静下丶,https://www.bilibili.com/video/BV1CSsSzbEEx,2025-10-27T15:35:15.000Z,6,0,,0,Aglaea,1,Sweat Now Cry Less,5,Sunday,1,Dance Dance Dance,5,Robin,1,Poised to Bloom,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,_yuzuha,https://www.bilibili.com/video/BV1ZfsmzyENP,2025-10-27T12:44:42.000Z,6,0,,0,Evernight,2,To Evernights Stars,1,Hyacine,0,Memorys Curtain Never Falls,5,Ruan Mei,0,Dance Dance Dance,5,Trailblazer (Remembrance),6,Victory In a Blink,5
3.6,moc,Flame Reaver,0-Cycle,shqqv,https://www.bilibili.com/video/BV1aQsUzuEmv,2025-10-27T10:31:52.000Z,6,0,,0,Anaxa,0,Life Should Be Cast to Flames,1,Cerydra,1,Planetary Rendezvous,5,Trailblazer (Remembrance),6,Victory In a Blink,5,Tribbie,1,Dance Dance Dance,5
3.6,moc,Flame Reaver,0-Cycle,凛裳落落落,https://www.bilibili.com/video/BV1sns2zQEFg,2025-10-27T08:08:40.000Z,6,0,,0,Evernight,2,To Evernights Stars,1,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Victory In a Blink,5,,,,
3.6,moc,Flame Reaver,0-Cycle,0xcchen,https://www.bilibili.com/video/BV1MRs2zbE3m,2025-10-27T05:42:57.000Z,6,0,,0,Evernight,2,To Evernights Stars,1,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Victory In a Blink,5,Pela,6,Before the Tutorial Mission Starts,5
3.6,moc,Flame Reaver,0-Cycle,晝之夜,https://www.bilibili.com/video/BV1MVsyzSEcE,2025-10-27T05:20:11.000Z,6,0,,0,Evernight,2,To Evernights Stars,1,Trailblazer (Remembrance),6,Victory In a Blink,5,Tribbie,1,Dance Dance Dance,5,Tingyun,6,Dance Dance Dance,5
3.6,moc,Flame Reaver,0-Cycle,在下历渊,https://www.bilibili.com/video/BV12jsyz2EbW,2025-10-27T04:49:04.000Z,6,0,,0,The Herta,0,Into the Unreachable Veil,1,Anaxa,1,Passkey,5,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,摆摆小汁,https://www.bilibili.com/video/BV1oEs1zPEH7,2025-10-27T00:54:44.000Z,6,0,,0,Castorice,0,Make Farewells More Beautiful,1,Evernight,0,Sweat Now Cry Less,2,Tribbie,0,Dance Dance Dance,5,Hyacine,1,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,小月下喵,https://www.bilibili.com/video/BV13ssCzpE9S,2025-10-26T22:25:41.000Z,6,0,,0,Feixiao,2,Swordplay,5,Moze,6,Swordplay,5,Robin,2,Poised to Bloom,5,Trailblazer (Remembrance),6,Victory In a Blink,5
3.6,moc,Flame Reaver,0-Cycle,小苏打冲冲冲,https://www.bilibili.com/video/BV1gtsCznENY,2025-10-26T22:01:22.000Z,6,0,,0,Evernight,2,To Evernights Stars,1,Trailblazer (Remembrance),6,Victory In a Blink,5,Ruan Mei,1,Dance Dance Dance,5,Pela,6,Resolution Shines As Pearls of Sweat,5
3.6,moc,Ichor Memosprite,0-Cycle,凛裳落落落,https://www.bilibili.com/video/BV1zmsCziE8f,2025-10-26T21:06:58.000Z,6,0,,0,Evernight,2,The Flower Remembers,2,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Victory In a Blink,5,Hyacine,0,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,Winy,https://www.youtube.com/watch?v=tbQt2irdeTE,2025-11-14T10:07:09.000Z,6,1,,0,Phainon,0,Thus Burns the Dawn,1,Cerydra,1,Dance Dance Dance,2,Bronya,0,Past and Future,5,Ruan Mei,1,Chorus,5
3.6,moc,Ichor Memosprite,0-Cycle,是呀__,https://www.bilibili.com/video/BV1Jh1YBgEWZ,2025-11-03T08:25:15.000Z,6,9,,0,Anaxa,0,Into the Unreachable Veil,1,Bronya,6,Planetary Rendezvous,5,Cerydra,0,Dance Dance Dance,5,Robin,2,But the Battle Isnt Over,2
3.6,moc,Flame Reaver,0-Cycle,르산호,https://www.youtube.com/watch?v=x1_DokxcY30,2025-12-06T22:52:03.000Z,7,0,,0,Hysilens,0,Why Does the Ocean Sing,1,Kafka,0,Before the Tutorial Mission Starts,5,Cipher,0,Lies Dance on the Breeze,1,Cyrene,0,This Love Forever,1
3.6,moc,Flame Reaver,0-Cycle,Gasteriamod,https://www.youtube.com/watch?v=VGxhsW57_rg,2025-12-06T19:22:01.000Z,7,0,,0,Aglaea,1,Sweat Now Cry Less,4,Cyrene,2,This Love Forever,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Dan Heng • Permansor Terrae,0,On the Fall of an Aeon,5
3.6,moc,Flame Reaver,0-Cycle,Trash-kun,https://www.youtube.com/watch?v=dVf0hCF0Ld0,2025-12-03T17:07:12.000Z,7,0,,0,Acheron,0,Along the Passing Shore,1,Silver Wolf,0,Before the Tutorial Mission Starts,5,Tribbie,1,Dance Dance Dance,5,Cipher,0,Lies Dance on the Breeze,1
3.6,moc,Flame Reaver,0-Cycle,爱莉2号,https://www.bilibili.com/video/BV1YASqBSEYP,2025-11-30T15:28:07.000Z,7,0,,0,Feixiao,0,I Venture Forth to Hunt,1,Cyrene,2,This Love Forever,1,Tribbie,0,Dance Dance Dance,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.6,moc,Flame Reaver,0-Cycle,Akeno,https://www.youtube.com/watch?v=MmwLBZ4xWLA,2025-11-30T14:05:54.000Z,7,0,,0,Evernight,2,To Evernights Stars,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Cyrene,0,Memorys Curtain Never Falls,5,Hyacine,0,Long May Rainbows Adorn the Sky,1
3.6,moc,Flame Reaver,0-Cycle,宵尔甄明,https://www.bilibili.com/video/BV1KvSFBPEK1,2025-11-29T11:46:02.000Z,7,0,,0,Evernight,3,To Evernights Stars,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,1,Dance Dance Dance,3,,,,
3.6,moc,Flame Reaver,0-Cycle,Markistador,https://www.youtube.com/watch?v=I_lFetb11v0,2025-11-29T11:23:36.000Z,7,0,,0,Anaxa,0,Into the Unreachable Veil,1,Trailblazer (Remembrance),6,Long May Rainbows Adorn the Sky,1,Cyrene,0,This Love Forever,1,Dan Heng • Permansor Terrae,0,Though Worlds Apart,1
3.6,moc,Flame Reaver,0-Cycle,t0级黑流萤大王,https://www.bilibili.com/video/BV1rBUZBpEEX,2025-11-29T08:03:21.000Z,7,0,,0,Feixiao,0,Cruising in the Stellar Sea,5,Cyrene,2,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,1,If Time Were a Flower,1
3.6,moc,Flame Reaver,0-Cycle,不说再见-流年,https://www.bilibili.com/video/BV1QeUoBKECg,2025-11-29T02:00:07.000Z,7,0,,0,Yunli,2,Thus Burns the Dawn,1,Tingyun,6,Carve the Moon Weave the Clouds,5,Trailblazer (Remembrance),6,This Love Forever,1,Robin,1,Planetary Rendezvous,5
3.6,moc,Flame Reaver,0-Cycle,Bailu,https://www.youtube.com/watch?v=W8_qnELEPhA,2025-11-28T14:58:40.000Z,7,0,,0,Feixiao,0,I Venture Forth to Hunt,1,Robin,0,Flowing Nightglow,1,Trailblazer (Remembrance),6,Long May Rainbows Adorn the Sky,1,Cyrene,0,This Love Forever,1
3.6,moc,Flame Reaver,0-Cycle,Fragaria,https://www.youtube.com/watch?v=TMIrBJ9DtF0,2025-11-25T05:10:11.000Z,7,0,,0,Castorice,0,Make Farewells More Beautiful,1,Evernight,0,Memorys Curtain Never Falls,5,Tribbie,1,Dance Dance Dance,5,Hyacine,0,Long May Rainbows Adorn the Sky,1
3.6,moc,Ichor Memosprite,0-Cycle,Valulice,https://www.youtube.com/watch?v=IpM_GOpZyG8,2025-11-24T03:35:59.000Z,7,0,,0,Aglaea,1,Time Woven Into Gold,1,Cyrene,0,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Robin,2,Poised to Bloom,5
3.6,moc,Flame Reaver,0-Cycle,洒落天上疏星,https://www.bilibili.com/video/BV1VEUNBxEmY,2025-11-23T11:31:52.000Z,7,0,,0,Feixiao,0,Worrisome Blissful,1,Robin,0,Past Self in Mirror,1,Tribbie,1,If Time Were a Flower,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.6,moc,Flame Reaver,0-Cycle,ФанатЭски.Хз,https://www.youtube.com/watch?v=-8OMQD45sf0,2025-11-22T22:11:42.000Z,7,0,,0,Yunli,0,A Secret Vow,5,Cyrene,2,This Love Forever,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,1,Dance Dance Dance,5
3.6,moc,Flame Reaver,0-Cycle,洒落天上疏星,https://www.bilibili.com/video/BV1KSUVBTEjh,2025-11-21T08:53:07.000Z,7,0,,0,Feixiao,0,Swordplay,5,Robin,0,Past Self in Mirror,1,Trailblazer (Remembrance),6,This Love Forever,1,Tribbie,1,If Time Were a Flower,1
3.6,moc,Flame Reaver,0-Cycle,Emily Sae,https://www.youtube.com/watch?v=T_1EvaT7RzI,2025-11-20T23:38:29.000Z,7,0,,0,Hysilens,1,Reforged Remembrance,1,Kafka,0,Before the Tutorial Mission Starts,5,Cyrene,0,Long May Rainbows Adorn the Sky,1,Tribbie,0,Dance Dance Dance,5
3.6,moc,Flame Reaver,0-Cycle,きなりんこ,https://www.youtube.com/watch?v=4pWwzr7kZCU,2025-11-20T13:25:58.000Z,7,0,,0,Feixiao,2,I Venture Forth to Hunt,1,Robin,1,Flowing Nightglow,1,Moze,6,Swordplay,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.6,moc,Flame Reaver,0-Cycle,千島まこの旦那_official,https://www.bilibili.com/video/BV16KycBVEud,2025-11-20T04:40:27.000Z,7,0,,0,Tribbie,2,If Time Were a Flower,1,Cyrene,0,Memorys Curtain Never Falls,5,Hyacine,1,The Storys Next Page,4,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5
3.6,moc,Flame Reaver,0-Cycle,刷了两年风套,https://www.bilibili.com/video/BV1hHycBAEqX,2025-11-20T03:10:44.000Z,7,0,,0,Feixiao,2,I Venture Forth to Hunt,1,Tribbie,1,Dance Dance Dance,4,Moze,6,Swordplay,5,Trailblazer (Remembrance),6,This Love Forever,1
3.6,moc,Flame Reaver,0-Cycle,头顶蜡烛の蓝莓小蛋糕,https://www.bilibili.com/video/BV1X3yJBQEJR,2025-11-19T04:20:52.000Z,7,0,,0,Jingliu,1,I Shall Be My Own Sword,1,Tribbie,1,Dance Dance Dance,5,Cyrene,0,Long May Rainbows Adorn the Sky,1,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,咔咩咔咩咔咩,https://www.bilibili.com/video/BV1vqyVB6E1t,2025-11-18T16:54:39.000Z,7,0,,0,Saber,0,A Thankless Coronation,1,Cyrene,2,Memorys Curtain Never Falls,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,1,Dance Dance Dance,5
3.6,moc,Flame Reaver,0-Cycle,Dohovi Channel,https://www.youtube.com/watch?v=p3uun8frH0A,2025-11-18T01:42:14.000Z,7,0,,0,Castorice,0,Make Farewells More Beautiful,1,Tribbie,0,If Time Were a Flower,1,Hyacine,0,The Storys Next Page,5,Cipher,0,Lies Dance on the Breeze,1
3.6,moc,Flame Reaver,0-Cycle,Slerm,https://www.youtube.com/watch?v=4q69cQTjKnY,2025-11-17T12:49:12.000Z,7,0,,0,Castorice,0,Make Farewells More Beautiful,1,Evernight,0,Memorys Curtain Never Falls,5,Cyrene,0,This Love Forever,1,Hyacine,0,Long May Rainbows Adorn the Sky,1
3.6,moc,Flame Reaver,0-Cycle,Haya,https://www.youtube.com/watch?v=OWLFDKrN0Wk,2025-11-17T09:46:02.000Z,7,0,,0,Anaxa,0,Into the Unreachable Veil,1,Cyrene,1,This Love Forever,1,Cerydra,0,Dance Dance Dance,5,Dan Heng • Permansor Terrae,0,On the Fall of an Aeon,5
3.6,moc,Flame Reaver,0-Cycle,凛裳落落落,https://www.bilibili.com/video/BV17bCDBmETq,2025-11-16T04:00:00.000Z,7,0,,0,Cipher,1,Good Night and Sleep Well,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,1,Planetary Rendezvous,5,Robin,2,Carve the Moon Weave the Clouds,5
3.6,moc,Flame Reaver,0-Cycle,风剑倾城,https://www.bilibili.com/video/BV1R8C5B3Edd,2025-11-15T03:11:21.000Z,7,0,,0,Castorice,0,Make Farewells More Beautiful,1,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Victory In a Blink,5,Hyacine,1,Long May Rainbows Adorn the Sky,1
3.6,moc,Ichor Memosprite,0-Cycle,我不是呱,https://www.bilibili.com/video/BV1F9CgBuEP4,2025-11-14T19:04:51.000Z,7,0,,0,Cyrene,2,Memorys Curtain Never Falls,5,Evernight,1,The Flower Remembers,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Ruan Mei,1,Memories of the Past,5
3.6,moc,Flame Reaver,0-Cycle,木鱼_忍侠,https://www.bilibili.com/video/BV1CECTBvEkx,2025-11-14T12:00:00.000Z,7,0,,0,Acheron,2,Good Night and Sleep Well,5,Dan Heng • Permansor Terrae,1,Trend of the Universal Market,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Cipher,1,Holiday Thermae Escapade,2
3.6,moc,Ichor Memosprite,0-Cycle,今晚九点睡o,https://www.bilibili.com/video/BV1pfCNB8EGk,2025-11-14T06:40:39.000Z,7,0,,0,Castorice,0,Make Farewells More Beautiful,1,Hyacine,0,The Storys Next Page,5,Evernight,1,Memorys Curtain Never Falls,5,Cyrene,0,Long May Rainbows Adorn the Sky,1
3.6,moc,Flame Reaver,0-Cycle,浮生如逆旅_,https://www.bilibili.com/video/BV1msCsBsE9B,2025-11-13T05:22:13.000Z,7,0,,0,Cyrene,2,This Love Forever,1,Evernight,1,To Evernights Stars,1,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,,,,
3.6,moc,Flame Reaver,0-Cycle,Ender_cy,https://www.bilibili.com/video/BV1fwCsBgEzJ,2025-11-13T05:00:33.000Z,7,0,,0,Moze,6,Swordplay,5,Trailblazer (Remembrance),6,Fly Into a Pink Tomorrow,5,Tribbie,1,If Time Were a Flower,1,Robin,2,Flowing Nightglow,1
3.6,moc,Flame Reaver,0-Cycle,Markistador,https://www.youtube.com/watch?v=VMoFF57v69k,2025-11-11T08:24:30.000Z,7,0,,0,Castorice,0,Make Farewells More Beautiful,1,Trailblazer (Remembrance),6,To Evernights Stars,1,Hyacine,0,Long May Rainbows Adorn the Sky,1,Cyrene,0,This Love Forever,1
3.6,moc,Flame Reaver,0-Cycle,屹奇菌,https://www.bilibili.com/video/BV1SHkrBqEsy,2025-11-11T05:32:16.000Z,7,0,,0,Castorice,0,Make Farewells More Beautiful,1,Cyrene,0,This Love Forever,1,Evernight,0,Memorys Curtain Never Falls,5,Hyacine,0,Long May Rainbows Adorn the Sky,1
3.6,moc,Flame Reaver,0-Cycle,Kỳ Thánh,https://www.youtube.com/watch?v=eyOLitbqOT8,2025-11-09T04:42:45.000Z,7,0,,0,Evernight,2,Make Farewells More Beautiful,1,Hyacine,0,Long May Rainbows Adorn the Sky,1,Trailblazer (Remembrance),6,To Evernights Stars,1,,,,
3.6,moc,Flame Reaver,0-Cycle,Huy Khang,https://www.youtube.com/watch?v=Bsm3D_RueXk,2025-11-07T18:47:41.000Z,7,0,,0,The Herta,0,Into the Unreachable Veil,1,Trailblazer (Remembrance),6,This Love Forever,1,Tribbie,0,If Time Were a Flower,1,Anaxa,0,Life Should Be Cast to Flames,1
3.6,moc,Flame Reaver,0-Cycle,dos,https://www.youtube.com/watch?v=whgO3CgUuiU,2025-11-06T14:55:38.000Z,7,0,,0,Hysilens,1,Reforged Remembrance,1,Trailblazer (Remembrance),6,Shadowburn,5,Cyrene,0,This Love Forever,1,Kafka,1,Before the Tutorial Mission Starts,5
3.6,moc,Flame Reaver,0-Cycle,咪咕咕咕后宫群,https://www.bilibili.com/video/BV1t71vBoEwJ,2025-11-03T13:12:14.000Z,7,0,,0,Aglaea,1,Time Woven Into Gold,1,Robin,1,Poised to Bloom,5,Sunday,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5
3.6,moc,Flame Reaver,0-Cycle,但丁学长,https://www.bilibili.com/video/BV1GayXB7EBw,2025-11-01T18:42:39.000Z,7,0,,0,Archer,1,The Hell Where Ideals Burn,1,Tribbie,1,Dance Dance Dance,5,Trailblazer (Remembrance),6,Memorys Curtain Never Falls,5,Sparkle,1,Meshing Cogs,5
3.6,moc,Flame Reaver,0-Cycle,Herrscher of Sentience (识之律者),https://www.youtube.com/watch?v=FufsiY-452o,2025-11-01T09:43:23.000Z,7,0,,0,Saber,0,A Thankless Coronation,1,Tribbie,1,If Time Were a Flower,1,Robin,1,Carve the Moon Weave the Clouds,5,Trailblazer (Remembrance),6,Victory In a Blink,5
